order_id,customer_id,product_id,quantity,order_date,status,total_amount
3863,588,26,5,2025-11-02,completed,1534.5
3864,449,32,3,2025-07-14,cancelled,1371.24
3865,571,68,3,2026-01-26,completed,519.0
3866,144,99,1,2026-03-06,cancelled,83.76
3867,981,47,4,2026-02-13,pending,244.4
3868,189,42,4,2025-12-01,pending,149.48
3869,472,47,3,2026-01-25,pending,183.3
3870,694,91,3,2025-12-13,cancelled,261.96
3871,619,96,1,2025-12-31,pending,292.11
3872,123,83,4,2026-04-25,refunded,300.96
3873,406,63,1,2026-01-12,completed,482.39
3874,935,66,3,2025-11-22,completed,667.23
3875,580,56,1,2025-12-14,cancelled,440.08
3876,810,69,4,2026-04-21,cancelled,478.68
3877,589,43,1,2026-04-18,completed,498.07
3878,579,12,5,2025-08-02,completed,2394.25
3879,545,21,5,2025-12-21,completed,2463.45
3880,588,60,5,2025-08-26,pending,1921.55
3881,770,10,4,2026-06-14,cancelled,1523.36
3882,477,58,2,2025-06-29,cancelled,947.56
3883,75,24,5,2026-02-06,cancelled,431.70000000000005
3884,465,68,4,2025-10-10,completed,692.0
3885,412,74,3,2025-12-24,completed,335.46
3886,639,50,1,2025-11-08,completed,256.78
3887,231,42,4,2025-08-23,pending,149.48
3888,266,29,5,2026-01-30,cancelled,572.4
3889,546,59,2,2025-09-10,cancelled,818.22
3890,915,92,5,2025-07-04,pending,685.0
3891,194,99,2,2025-09-22,pending,167.52
3892,316,24,1,2025-06-26,completed,86.34
3893,547,78,1,2026-05-09,pending,215.24
3894,554,45,1,2025-10-25,cancelled,342.05
3895,892,41,2,2026-06-14,pending,794.56
3896,207,39,2,2025-11-02,refunded,515.4
3897,278,30,2,2026-01-28,cancelled,238.28
3898,28,18,4,2026-02-21,completed,1773.6
3899,855,49,1,2026-01-10,refunded,486.1
3900,889,96,2,2025-06-27,refunded,584.22
3901,51,58,4,2025-07-31,refunded,1895.12
3902,204,27,4,2025-09-26,completed,1464.72
3903,96,23,5,2025-12-31,completed,1149.85
3904,167,97,2,2026-03-27,completed,750.98
3905,964,63,5,2025-10-19,cancelled,2411.95
3906,768,41,4,2025-10-31,pending,1589.12
3907,216,12,5,2025-09-15,cancelled,2394.25
3908,490,33,5,2026-05-23,completed,555.15
3909,968,59,1,2025-11-06,completed,409.11
3910,390,54,4,2026-01-19,completed,1838.92
3911,364,47,3,2025-08-26,completed,183.3
3912,445,84,3,2025-10-23,pending,703.59
3913,719,11,4,2026-04-10,refunded,696.28
3914,17,36,3,2025-10-01,completed,1122.03
3915,145,32,2,2026-02-04,completed,914.16
3916,132,67,2,2026-02-03,pending,131.54
3917,712,61,1,2025-08-03,completed,473.73
3918,611,27,3,2025-12-27,cancelled,1098.54
3919,633,54,2,2026-01-12,refunded,919.46
3920,177,23,5,2025-09-22,pending,1149.85
3921,760,86,2,2025-11-06,cancelled,108.72
3922,901,15,2,2026-04-29,completed,809.42
3923,510,27,3,2026-04-29,refunded,1098.54
3924,641,48,3,2025-08-26,cancelled,690.39
3925,30,4,3,2026-06-02,completed,146.82
3926,911,61,1,2026-05-20,pending,473.73
3927,936,53,1,2026-05-24,refunded,272.44
3928,781,77,5,2025-10-18,pending,269.34999999999997
3929,162,13,1,2025-08-15,cancelled,51.81
3930,919,29,1,2025-07-15,refunded,114.48
3931,68,15,4,2026-02-20,refunded,1618.84
3932,426,69,4,2025-10-14,pending,478.68
3933,878,78,1,2025-12-28,cancelled,215.24
3934,488,61,3,2025-10-17,pending,1421.19
3935,331,85,5,2026-06-13,cancelled,1124.5
3936,980,79,1,2025-12-09,refunded,338.63
3937,505,96,5,2026-05-16,pending,1460.5500000000002
3938,129,29,5,2025-10-19,pending,572.4
3939,825,19,2,2025-08-16,completed,201.96
3940,762,13,4,2026-01-12,cancelled,207.24
3941,909,79,1,2025-11-10,pending,338.63
3942,232,33,2,2026-01-17,cancelled,222.06
3943,337,91,4,2026-04-29,cancelled,349.28
3944,779,17,3,2025-09-05,refunded,134.76
3945,384,85,2,2025-12-26,completed,449.8
3946,766,50,1,2026-03-29,pending,256.78
3947,187,2,2,2025-10-29,completed,232.52
3948,856,31,2,2025-09-05,refunded,408.34
3949,331,2,5,2026-06-13,refunded,581.3000000000001
3950,496,45,2,2025-12-17,refunded,684.1
3951,463,28,4,2026-01-06,cancelled,773.76
3952,559,57,1,2025-11-06,cancelled,124.28
3953,672,99,5,2025-10-27,cancelled,418.8
3954,346,24,3,2026-05-30,cancelled,259.02
3955,827,63,5,2025-12-12,refunded,2411.95
3956,680,13,3,2025-09-20,cancelled,155.43
3957,65,47,4,2025-11-04,completed,244.4
3958,988,70,2,2026-04-23,completed,82.12
3959,233,59,1,2025-10-12,completed,409.11
3960,564,92,3,2026-01-25,pending,411.0
3961,895,45,3,2026-03-19,refunded,1026.15
3962,447,71,1,2026-03-25,pending,119.09
3963,408,66,2,2025-09-29,pending,444.82
3964,861,88,2,2025-09-19,completed,927.24
3965,204,94,3,2025-06-18,pending,998.8499999999999
3966,577,68,5,2025-10-06,completed,865.0
3967,820,69,3,2026-01-30,pending,359.01
3968,711,68,2,2026-05-03,cancelled,346.0
3969,163,13,2,2026-05-09,pending,103.62
3970,864,97,2,2026-04-13,refunded,750.98
3971,879,26,3,2025-07-13,completed,920.6999999999999
3972,983,52,3,2026-04-16,refunded,312.75
3973,923,67,4,2026-05-16,refunded,263.08
3974,480,42,2,2026-01-21,cancelled,74.74
3975,1,10,3,2025-08-15,cancelled,1142.52
3976,214,94,5,2025-08-27,completed,1664.75
3977,61,97,4,2026-04-16,pending,1501.96
3978,148,62,2,2025-10-16,pending,533.32
3979,401,21,4,2025-09-10,refunded,1970.76
3980,606,25,2,2026-04-02,cancelled,674.12
3981,73,29,3,2025-07-17,pending,343.44
3982,915,52,1,2025-10-27,pending,104.25
3983,211,57,2,2025-11-07,cancelled,248.56
3984,779,42,1,2025-07-18,completed,37.37
3985,534,40,5,2025-10-01,completed,2156.85
3986,791,81,5,2025-07-25,refunded,2007.4
3987,238,85,4,2026-04-14,cancelled,899.6
3988,842,16,5,2025-08-29,refunded,1354.4499999999998
3989,158,10,3,2025-09-03,cancelled,1142.52
3990,973,6,4,2025-08-18,cancelled,1022.56
3991,116,81,4,2026-01-28,refunded,1605.92
3992,600,22,4,2025-09-02,cancelled,1736.12
3993,231,67,1,2025-11-16,completed,65.77
3994,750,78,5,2026-03-09,cancelled,1076.2
3995,248,86,4,2026-05-29,refunded,217.44
3996,432,8,1,2025-07-21,cancelled,213.23
3997,863,93,3,2026-04-04,cancelled,440.70000000000005
3998,656,66,3,2025-11-26,refunded,667.23
3999,683,33,3,2025-10-10,completed,333.09000000000003
4000,14,13,4,2025-06-21,pending,207.24
4001,600,64,2,2026-01-29,refunded,758.18
4002,682,35,1,2026-05-30,refunded,76.57
4003,575,78,5,2025-08-09,refunded,1076.2
4004,622,67,4,2026-04-28,completed,263.08
4005,617,14,5,2026-04-05,completed,2123.25
4006,590,13,1,2025-09-27,pending,51.81
4007,370,75,5,2026-03-24,refunded,1453.1999999999998
4008,835,51,1,2025-07-17,cancelled,421.77
4009,663,57,4,2026-03-27,completed,497.12
4010,963,52,4,2025-08-19,completed,417.0
4011,222,73,2,2025-11-03,completed,247.12
4012,646,43,1,2025-12-26,cancelled,498.07
4013,943,53,1,2026-06-16,refunded,272.44
4014,870,33,3,2026-02-25,cancelled,333.09000000000003
4015,361,32,3,2025-12-24,refunded,1371.24
4016,803,7,3,2026-01-07,refunded,312.65999999999997
4017,716,82,3,2026-01-23,pending,301.92
4018,215,72,5,2026-04-17,cancelled,2153.25
4019,759,52,3,2026-03-20,pending,312.75
4020,865,64,1,2025-06-18,cancelled,379.09
4021,361,79,5,2025-10-26,pending,1693.15
4022,325,40,1,2025-09-10,completed,431.37
4023,655,52,3,2025-12-21,refunded,312.75
4024,655,24,4,2026-01-06,pending,345.36
4025,272,91,4,2026-03-23,cancelled,349.28
4026,346,57,3,2025-11-10,pending,372.84000000000003
4027,983,22,3,2026-05-07,completed,1302.09
4028,115,25,5,2026-05-24,cancelled,1685.3
4029,931,65,5,2026-01-06,cancelled,1790.95
4030,775,72,5,2026-05-16,pending,2153.25
4031,408,80,1,2026-03-26,pending,35.93
4032,96,12,5,2025-11-15,refunded,2394.25
4033,873,34,2,2026-05-31,cancelled,886.04
4034,546,46,4,2026-04-28,pending,1507.68
4035,944,50,1,2026-01-15,cancelled,256.78
4036,629,73,1,2025-11-15,cancelled,123.56
4037,231,57,1,2026-03-19,pending,124.28
4038,562,20,3,2025-12-30,completed,997.9499999999999
4039,507,29,2,2025-09-26,pending,228.96
4040,897,29,4,2026-04-27,pending,457.92
4041,149,2,3,2025-08-05,pending,348.78000000000003
4042,988,3,5,2026-03-01,refunded,1701.3999999999999
4043,859,57,4,2025-12-19,pending,497.12
4044,423,24,5,2026-06-10,refunded,431.70000000000005
4045,643,74,4,2026-05-08,cancelled,447.28
4046,724,47,3,2025-09-26,refunded,183.3
4047,380,47,2,2026-02-02,cancelled,122.2
4048,554,46,1,2026-03-11,pending,376.92
4049,330,90,2,2025-11-17,pending,223.16
4050,99,65,4,2025-10-27,cancelled,1432.76
4051,108,78,2,2026-04-29,cancelled,430.48
4052,735,90,5,2026-03-31,pending,557.9
4053,477,35,5,2026-04-20,completed,382.84999999999997
4054,472,80,4,2025-09-29,refunded,143.72
4055,606,56,1,2025-12-16,pending,440.08
4056,23,72,4,2025-10-05,completed,1722.6
4057,918,45,4,2026-01-26,pending,1368.2
4058,66,88,3,2025-07-29,completed,1390.8600000000001
4059,978,93,3,2025-07-16,cancelled,440.70000000000005
4060,971,94,1,2026-02-24,refunded,332.95
4061,442,91,2,2026-06-11,refunded,174.64
4062,221,85,4,2025-06-25,cancelled,899.6
4063,552,90,3,2026-05-23,cancelled,334.74
4064,239,73,5,2025-06-18,refunded,617.8
4065,148,99,5,2025-06-30,cancelled,418.8
4066,884,1,5,2025-08-12,completed,91.75
4067,730,97,3,2025-10-06,completed,1126.47
4068,794,10,5,2026-02-04,completed,1904.1999999999998
4069,543,53,2,2026-01-16,pending,544.88
4070,255,77,2,2026-05-03,pending,107.74
4071,31,84,4,2025-07-12,completed,938.12
4072,340,12,1,2025-09-10,refunded,478.85
4073,588,90,4,2026-02-06,refunded,446.32
4074,391,90,4,2026-04-14,pending,446.32
4075,868,44,2,2026-06-13,completed,971.4
4076,319,46,2,2025-07-28,refunded,753.84
4077,901,33,4,2025-10-13,completed,444.12
4078,189,34,4,2025-10-10,pending,1772.08
4079,233,45,1,2025-08-31,cancelled,342.05
4080,463,97,1,2025-10-12,cancelled,375.49
4081,21,78,1,2025-12-08,completed,215.24
4082,700,48,1,2025-12-23,pending,230.13
4083,2,68,1,2026-02-02,completed,173.0
4084,335,50,3,2025-11-18,completed,770.3399999999999
4085,820,73,5,2026-03-13,cancelled,617.8
4086,880,9,2,2026-02-20,pending,286.84
4087,652,80,4,2025-09-27,pending,143.72
4088,549,28,3,2025-09-28,completed,580.3199999999999
4089,894,88,2,2025-12-23,cancelled,927.24
4090,588,23,4,2026-01-27,pending,919.88
4091,520,20,4,2025-11-04,completed,1330.6
4092,638,5,5,2026-01-28,completed,103.55000000000001
4093,827,40,3,2026-03-05,completed,1294.1100000000001
4094,358,88,2,2025-08-07,pending,927.24
4095,922,13,4,2026-06-03,pending,207.24
4096,618,20,5,2026-02-23,cancelled,1663.25
4097,961,59,5,2026-05-24,refunded,2045.5500000000002
4098,803,58,1,2025-11-17,completed,473.78
4099,347,32,3,2026-05-10,pending,1371.24
4100,246,63,2,2026-03-31,refunded,964.78
4101,43,46,1,2026-03-06,refunded,376.92
4102,831,85,5,2025-10-01,completed,1124.5
4103,869,67,1,2025-11-14,cancelled,65.77
4104,934,68,5,2026-03-16,refunded,865.0
4105,776,70,2,2025-08-02,cancelled,82.12
4106,329,18,4,2026-04-21,pending,1773.6
4107,300,81,4,2026-06-11,refunded,1605.92
4108,446,49,1,2026-02-28,refunded,486.1
4109,25,63,1,2026-05-18,cancelled,482.39
4110,575,62,5,2025-09-29,refunded,1333.3000000000002
4111,314,64,3,2026-05-29,completed,1137.27
4112,541,6,2,2025-07-11,completed,511.28
4113,315,76,5,2025-09-03,pending,2024.4499999999998
4114,657,41,1,2026-04-09,completed,397.28
4115,49,39,4,2026-03-01,pending,1030.8
4116,361,69,1,2026-04-07,refunded,119.67
4117,757,66,5,2025-07-24,pending,1112.05
4118,521,48,1,2025-08-03,pending,230.13
4119,102,59,2,2026-04-18,pending,818.22
4120,730,41,1,2025-08-01,pending,397.28
4121,508,27,5,2026-01-24,completed,1830.9
4122,47,49,2,2026-05-03,completed,972.2
4123,947,38,1,2026-02-07,pending,203.29
4124,676,43,2,2026-01-31,refunded,996.14
4125,847,30,3,2026-01-30,refunded,357.42
4126,46,20,2,2025-07-07,pending,665.3
4127,637,86,3,2026-03-13,refunded,163.07999999999998
4128,697,74,3,2026-05-06,pending,335.46
4129,963,84,3,2025-12-23,refunded,703.59
4130,707,2,4,2025-11-15,refunded,465.04
4131,387,36,2,2025-12-12,refunded,748.02
4132,260,77,1,2025-08-29,refunded,53.87
4133,43,90,4,2026-01-04,pending,446.32
4134,679,89,2,2025-10-20,completed,176.3
4135,653,15,1,2025-12-27,pending,404.71
4136,924,63,1,2026-03-23,pending,482.39
4137,550,42,2,2025-11-10,cancelled,74.74
4138,979,88,4,2026-03-01,cancelled,1854.48
4139,550,37,3,2026-02-14,cancelled,1125.03
4140,112,98,1,2025-08-19,refunded,294.57
4141,843,26,1,2025-08-21,refunded,306.9
4142,206,17,5,2025-10-22,completed,224.60000000000002
4143,481,62,1,2025-12-02,completed,266.66
4144,235,5,4,2025-09-19,pending,82.84
4145,86,98,1,2026-06-07,pending,294.57
4146,447,79,3,2026-01-07,refunded,1015.89
4147,757,19,4,2025-09-21,completed,403.92
4148,679,65,2,2025-08-04,pending,716.38
4149,743,41,1,2025-08-11,completed,397.28
4150,972,20,3,2026-01-11,cancelled,997.9499999999999
4151,944,23,3,2025-06-27,refunded,689.91
4152,206,83,1,2025-08-07,refunded,75.24
4153,390,20,3,2025-07-19,completed,997.9499999999999
4154,231,24,2,2026-04-10,cancelled,172.68
4155,674,93,4,2026-04-24,completed,587.6
4156,893,57,1,2026-03-14,pending,124.28
4157,617,68,3,2025-11-02,pending,519.0
4158,147,71,3,2026-02-11,completed,357.27
4159,115,88,1,2025-09-12,refunded,463.62
4160,531,69,1,2025-07-23,pending,119.67
4161,742,42,3,2025-07-05,completed,112.10999999999999
4162,147,14,2,2026-04-30,completed,849.3
4163,391,1,5,2026-03-05,completed,91.75
4164,834,50,5,2026-06-02,completed,1283.8999999999999
4165,878,29,1,2026-02-07,completed,114.48
4166,21,84,4,2025-08-19,refunded,938.12
4167,290,88,5,2025-11-30,refunded,2318.1
4168,461,96,2,2025-09-02,refunded,584.22
4169,628,33,3,2025-11-25,refunded,333.09000000000003
4170,491,20,4,2026-03-05,cancelled,1330.6
4171,230,19,3,2025-09-03,pending,302.94
4172,987,50,3,2026-01-08,pending,770.3399999999999
4173,377,95,1,2026-01-15,refunded,99.8
4174,825,39,2,2025-08-23,completed,515.4
4175,471,53,5,2026-04-18,pending,1362.2
4176,412,17,3,2025-06-26,pending,134.76
4177,965,52,4,2025-08-21,refunded,417.0
4178,472,94,4,2025-08-11,refunded,1331.8
4179,976,50,4,2026-05-31,cancelled,1027.12
4180,346,42,4,2026-05-14,pending,149.48
4181,741,68,2,2025-09-02,pending,346.0
4182,223,92,2,2025-11-13,pending,274.0
4183,971,94,5,2025-08-17,cancelled,1664.75
4184,922,60,5,2025-07-22,refunded,1921.55
4185,384,83,3,2025-11-19,pending,225.71999999999997
4186,403,19,4,2025-10-13,completed,403.92
4187,556,84,4,2026-04-24,cancelled,938.12
4188,927,100,5,2025-07-13,refunded,227.85
4189,53,26,2,2025-10-04,cancelled,613.8
4190,565,21,4,2026-01-04,refunded,1970.76
4191,185,57,1,2025-08-07,pending,124.28
4192,396,73,2,2026-05-10,cancelled,247.12
4193,764,88,5,2025-10-12,pending,2318.1
4194,657,52,5,2025-10-27,pending,521.25
4195,155,53,3,2026-06-03,refunded,817.3199999999999
4196,252,95,2,2026-03-31,refunded,199.6
4197,324,79,5,2026-04-25,completed,1693.15
4198,693,13,1,2025-12-30,completed,51.81
4199,22,2,1,2025-10-11,cancelled,116.26
4200,874,12,3,2026-05-25,cancelled,1436.5500000000002
4201,208,96,2,2025-09-21,pending,584.22
4202,315,9,3,2025-07-30,cancelled,430.26
4203,598,58,4,2026-03-08,cancelled,1895.12
4204,721,23,3,2025-12-02,cancelled,689.91
4205,104,72,2,2026-03-15,pending,861.3
4206,168,54,1,2025-12-13,refunded,459.73
4207,163,72,5,2025-08-14,refunded,2153.25
4208,717,36,2,2025-11-06,completed,748.02
4209,680,19,4,2025-09-14,completed,403.92
4210,774,6,2,2025-06-23,refunded,511.28
4211,485,49,4,2025-10-15,pending,1944.4
4212,786,3,5,2026-04-28,cancelled,1701.3999999999999
4213,954,57,5,2026-01-13,pending,621.4
4214,459,3,4,2026-05-30,cancelled,1361.12
4215,907,44,1,2025-12-15,cancelled,485.7
4216,71,23,2,2026-03-04,cancelled,459.94
4217,694,51,2,2025-07-28,completed,843.54
4218,958,86,2,2026-05-08,cancelled,108.72
4219,300,92,1,2026-01-22,cancelled,137.0
4220,618,64,1,2026-04-22,refunded,379.09
4221,174,47,3,2026-01-15,pending,183.3
4222,526,36,5,2025-06-16,completed,1870.05
4223,502,41,2,2026-01-11,completed,794.56
4224,665,31,3,2025-11-24,cancelled,612.51
4225,460,56,3,2025-08-14,completed,1320.24
4226,280,96,4,2025-10-15,completed,1168.44
4227,341,71,1,2026-02-15,pending,119.09
4228,893,80,1,2026-01-20,completed,35.93
4229,310,49,2,2026-03-21,refunded,972.2
4230,390,50,1,2026-05-15,cancelled,256.78
4231,714,49,3,2026-03-06,cancelled,1458.3000000000002
4232,823,66,4,2025-09-02,refunded,889.64
4233,725,44,2,2026-03-02,cancelled,971.4
4234,737,34,5,2026-04-11,pending,2215.1
4235,501,37,3,2025-08-05,completed,1125.03
4236,936,58,1,2026-05-30,cancelled,473.78
4237,883,66,1,2026-05-28,completed,222.41
4238,831,17,1,2025-12-22,pending,44.92
4239,77,23,3,2025-08-02,completed,689.91
4240,158,74,2,2025-06-26,completed,223.64
4241,885,10,1,2026-02-18,completed,380.84
4242,755,44,5,2026-06-06,completed,2428.5
4243,160,75,4,2025-08-04,cancelled,1162.56
4244,805,86,1,2025-10-27,completed,54.36
4245,58,91,2,2026-03-09,pending,174.64
4246,941,96,1,2026-03-08,pending,292.11
4247,94,92,1,2025-07-05,completed,137.0
4248,444,88,2,2025-08-23,pending,927.24
4249,52,92,1,2025-06-29,refunded,137.0
4250,329,81,5,2025-07-02,pending,2007.4
4251,488,26,4,2026-03-21,pending,1227.6
4252,481,37,5,2025-12-11,completed,1875.05
4253,454,24,5,2026-04-08,completed,431.70000000000005
4254,82,23,2,2026-02-22,cancelled,459.94
4255,148,70,5,2025-12-03,pending,205.3
4256,717,16,1,2025-12-17,pending,270.89
4257,192,42,2,2026-04-28,pending,74.74
4258,405,82,5,2025-11-23,cancelled,503.2
4259,616,53,5,2026-02-21,cancelled,1362.2
4260,224,55,3,2026-02-24,cancelled,742.08
4261,754,31,5,2026-03-07,completed,1020.8499999999999
4262,671,88,3,2026-05-03,cancelled,1390.8600000000001
4263,773,21,1,2026-02-15,completed,492.69
4264,65,64,3,2025-10-24,completed,1137.27
4265,635,97,4,2025-09-10,completed,1501.96
4266,691,98,4,2025-12-28,completed,1178.28
4267,763,87,1,2026-05-20,cancelled,418.99
4268,603,99,3,2026-04-04,completed,251.28000000000003
4269,583,34,3,2026-05-19,refunded,1329.06
4270,367,96,4,2026-04-01,cancelled,1168.44
4271,512,39,4,2026-04-09,cancelled,1030.8
4272,560,96,2,2025-06-30,pending,584.22
4273,602,22,1,2025-06-22,cancelled,434.03
4274,420,60,4,2026-06-08,cancelled,1537.24
4275,946,52,4,2025-09-10,refunded,417.0
4276,464,20,2,2025-11-04,refunded,665.3
4277,430,4,2,2025-07-16,cancelled,97.88
4278,391,81,2,2026-01-11,refunded,802.96
4279,375,2,4,2026-04-02,pending,465.04
4280,155,76,2,2025-10-11,pending,809.78
4281,98,3,4,2025-12-01,refunded,1361.12
4282,154,35,3,2025-10-20,pending,229.70999999999998
4283,23,64,4,2026-05-01,pending,1516.36
4284,311,71,3,2026-05-31,pending,357.27
4285,195,63,5,2026-05-01,refunded,2411.95
4286,444,56,2,2026-01-10,refunded,880.16
4287,993,86,1,2026-05-21,cancelled,54.36
4288,985,14,1,2025-07-20,cancelled,424.65
4289,723,62,5,2026-03-28,cancelled,1333.3000000000002
4290,145,31,5,2026-02-06,refunded,1020.8499999999999
4291,823,28,4,2025-08-16,refunded,773.76
4292,14,40,2,2026-05-21,cancelled,862.74
4293,646,40,5,2026-05-26,refunded,2156.85
4294,627,16,5,2026-03-17,pending,1354.4499999999998
4295,543,37,3,2026-02-14,cancelled,1125.03
4296,827,89,2,2025-07-19,cancelled,176.3
4297,579,61,1,2025-08-27,completed,473.73
4298,458,48,4,2025-09-25,pending,920.52
4299,215,42,2,2026-04-29,cancelled,74.74
4300,650,61,3,2025-12-20,cancelled,1421.19
4301,592,43,2,2025-07-06,pending,996.14
4302,989,42,5,2026-04-13,pending,186.85
4303,726,76,5,2026-05-15,pending,2024.4499999999998
4304,833,32,4,2026-01-13,refunded,1828.32
4305,912,3,3,2026-06-14,completed,1020.8399999999999
4306,394,97,2,2025-07-16,cancelled,750.98
4307,84,68,4,2026-02-22,refunded,692.0
4308,618,94,3,2025-12-15,completed,998.8499999999999
4309,461,50,2,2026-01-24,cancelled,513.56
4310,729,19,3,2025-07-28,completed,302.94
4311,486,32,2,2025-11-08,completed,914.16
4312,336,46,5,2026-02-02,refunded,1884.6000000000001
4313,576,19,3,2026-03-10,cancelled,302.94
4314,497,41,5,2025-07-28,pending,1986.3999999999999
4315,844,83,2,2025-08-12,completed,150.48
4316,303,94,1,2026-04-29,pending,332.95
4317,537,65,3,2026-05-20,pending,1074.57
4318,810,49,4,2026-06-02,completed,1944.4
4319,306,34,2,2025-11-13,pending,886.04
4320,304,4,1,2026-03-18,refunded,48.94
4321,81,48,4,2025-08-06,pending,920.52
4322,458,81,4,2025-07-28,pending,1605.92
4323,609,57,3,2026-03-25,completed,372.84000000000003
4324,960,36,4,2026-02-17,cancelled,1496.04
4325,203,91,5,2025-07-28,refunded,436.59999999999997
4326,292,21,5,2025-11-03,pending,2463.45
4327,331,3,1,2025-07-24,completed,340.28
4328,889,42,5,2026-05-16,refunded,186.85
4329,378,19,3,2025-07-01,refunded,302.94
4330,564,4,4,2026-01-28,cancelled,195.76
4331,406,23,3,2025-06-27,completed,689.91
4332,660,37,3,2025-08-04,completed,1125.03
4333,905,66,1,2025-10-19,pending,222.41
4334,509,9,1,2026-03-14,pending,143.42
4335,156,14,5,2025-12-26,pending,2123.25
4336,963,92,2,2025-11-23,completed,274.0
4337,773,47,3,2025-09-15,cancelled,183.3
4338,84,53,3,2026-05-20,completed,817.3199999999999
4339,505,52,5,2026-03-16,completed,521.25
4340,538,54,4,2025-09-02,pending,1838.92
4341,562,12,2,2025-10-01,refunded,957.7
4342,163,15,3,2025-08-25,pending,1214.1299999999999
4343,246,8,5,2025-11-02,completed,1066.1499999999999
4344,54,83,2,2025-08-31,refunded,150.48
4345,44,6,2,2025-06-20,pending,511.28
4346,973,20,2,2025-08-20,cancelled,665.3
4347,331,50,4,2026-02-09,completed,1027.12
4348,523,98,3,2026-02-14,refunded,883.71
4349,25,86,4,2025-10-04,completed,217.44
4350,42,26,5,2025-12-23,completed,1534.5
4351,214,30,5,2025-08-09,refunded,595.7
4352,8,45,1,2026-03-30,cancelled,342.05
4353,522,22,4,2025-08-19,pending,1736.12
4354,156,69,1,2025-07-18,cancelled,119.67
4355,273,72,3,2025-06-24,refunded,1291.9499999999998
4356,164,26,5,2026-01-06,cancelled,1534.5
4357,343,26,3,2025-11-07,cancelled,920.6999999999999
4358,403,16,3,2025-12-25,refunded,812.67
4359,30,58,5,2026-05-19,refunded,2368.8999999999996
4360,210,24,1,2026-04-26,completed,86.34
4361,397,14,2,2026-01-12,pending,849.3
4362,778,73,3,2025-10-13,pending,370.68
4363,908,76,3,2025-08-04,cancelled,1214.67
4364,475,7,2,2026-01-20,cancelled,208.44
4365,223,66,1,2025-10-31,cancelled,222.41
4366,13,28,2,2025-06-22,cancelled,386.88
4367,212,64,4,2026-04-13,cancelled,1516.36
4368,469,51,5,2025-08-25,pending,2108.85
4369,943,63,4,2026-04-21,cancelled,1929.56
4370,815,86,2,2026-06-15,completed,108.72
4371,632,14,1,2025-10-22,completed,424.65
4372,635,7,1,2025-11-02,cancelled,104.22
4373,953,1,3,2026-04-01,refunded,55.050000000000004
4374,391,94,5,2026-04-08,pending,1664.75
4375,100,7,3,2026-03-12,pending,312.65999999999997
4376,662,25,4,2025-06-16,cancelled,1348.24
4377,78,36,4,2026-05-22,completed,1496.04
4378,305,99,1,2026-03-04,completed,83.76
4379,310,19,3,2026-01-10,refunded,302.94
4380,953,27,1,2025-10-20,completed,366.18
4381,902,61,2,2026-03-28,completed,947.46
4382,116,12,2,2026-01-15,refunded,957.7
4383,891,75,5,2026-04-13,cancelled,1453.1999999999998
4384,277,3,5,2026-03-27,refunded,1701.3999999999999
4385,65,94,2,2025-09-07,pending,665.9
4386,67,51,4,2025-11-29,completed,1687.08
4387,39,64,4,2025-08-06,refunded,1516.36
4388,423,23,1,2025-08-24,completed,229.97
4389,673,9,3,2026-05-24,cancelled,430.26
4390,737,62,2,2026-01-03,cancelled,533.32
4391,25,86,3,2025-12-30,pending,163.07999999999998
4392,241,89,4,2025-11-04,completed,352.6
4393,666,6,5,2026-03-22,refunded,1278.1999999999998
4394,573,90,4,2025-08-02,pending,446.32
4395,733,96,1,2026-04-21,cancelled,292.11
4396,373,12,5,2025-09-18,cancelled,2394.25
4397,468,61,5,2025-07-13,pending,2368.65
4398,383,85,3,2026-03-14,pending,674.7
4399,329,95,3,2025-08-12,refunded,299.4
4400,179,75,4,2025-08-06,cancelled,1162.56
4401,479,45,3,2025-12-09,pending,1026.15
4402,834,87,4,2025-07-05,refunded,1675.96
4403,369,56,1,2025-07-31,cancelled,440.08
4404,907,18,3,2026-01-26,cancelled,1330.1999999999998
4405,661,60,4,2025-12-08,pending,1537.24
4406,912,6,3,2026-01-06,pending,766.92
4407,614,44,5,2025-09-25,pending,2428.5
4408,872,74,2,2025-08-15,pending,223.64
4409,845,89,4,2026-01-28,completed,352.6
4410,844,54,1,2025-11-25,completed,459.73
4411,533,14,5,2026-03-07,completed,2123.25
4412,261,71,2,2025-07-17,pending,238.18
4413,701,91,3,2025-11-18,refunded,261.96
4414,120,42,3,2026-01-18,refunded,112.10999999999999
4415,536,85,4,2025-11-13,pending,899.6
4416,591,45,4,2025-08-02,completed,1368.2
4417,232,82,4,2026-04-26,pending,402.56
4418,855,89,2,2025-12-27,completed,176.3
4419,915,65,1,2026-05-27,refunded,358.19
4420,148,10,3,2025-07-25,pending,1142.52
4421,774,52,3,2025-10-10,pending,312.75
4422,555,82,1,2026-05-30,pending,100.64
4423,25,3,1,2025-08-13,cancelled,340.28
4424,124,27,2,2026-05-03,completed,732.36
4425,69,33,4,2026-02-02,completed,444.12
4426,433,46,4,2025-06-18,completed,1507.68
4427,715,77,3,2026-02-27,cancelled,161.60999999999999
4428,398,48,2,2026-04-29,cancelled,460.26
4429,439,80,5,2025-06-27,refunded,179.65
4430,651,79,5,2025-07-07,completed,1693.15
4431,696,63,1,2025-06-22,refunded,482.39
